	AAB_ddlogFC	AAB_FDR	ABB_ddlogFC	ABB_FDR	is_ChrR	sig_either
CR_08260C_B	-0.0695829045923353	0.931961676554346	-0.309474354848601	0.702209282615557	True	False
C1_14300C_B	-0.0178847169643116	0.932166116641657	-0.127147610645684	0.452120627565328	False	False
C3_02120W_A	0.0139674628927994	0.932296271973706	-0.0466640081182406	0.755967466642004	False	False
C1_02350W_A	-0.0231306854216054	0.932336418805322	-0.0290160349298041	0.91943558119803	False	False
C6_04300W_B	0.0150618988063793	0.932336418805322	-0.121393676520604	0.399305537375933	False	False
CR_04360C_B	-0.0195298343880013	0.932713175006799	-0.10118860712589	0.603784291398621	True	False
C4_03280W_A	-0.0165309433695038	0.932713175006799	0.165545176798052	0.271869255036256	False	False
C2_09660W_A	-0.0257226422575839	0.93271625602972	-0.214727398773315	0.389934923135167	False	False
C3_01490W_B	0.0149917130842135	0.933166656463904	0.0924659465530798	0.530001036563855	False	False
C7_02210W_A	0.0787390993114963	0.933166656463904	-0.584347302718884	0.461785557932819	False	False
C2_08710W_A	-0.0265371917010576	0.933476614131893	0.0001584016346372	0.99971749316761	False	False
C1_14320C_A	0.013113398212399	0.933502308588606	0.0586354766055569	0.672153087973544	False	False
C7_03640C_A	0.0227134395528712	0.933570699780254	-0.130367097284241	0.598412434338211	False	False
C3_04980W_A	0.0464758407948658	0.93357340347133	0.143983492481331	0.791451229611219	False	False
C7_03130C_A	-0.0395999270252363	0.93357340347133	-0.277563341288051	0.512190572195038	False	False
C5_01310W_A	-0.0253848794956946	0.93357340347133	0.397275578511111	0.0954302019028266	False	False
C7_01370W_A	0.0247280946345634	0.933724300423146	-0.54791907382603	0.014902049606304	False	True
CR_10660W_B	0.0144535879404955	0.933724300423146	-0.12053747619036	0.378980571389376	True	False
C3_04800C_A	-0.0150246677822981	0.933724300423146	-0.100261592356345	0.499277901853209	False	False
C6_02870W_B	-0.0180991896108787	0.933792136368587	-0.136322397049762	0.449235983026817	False	False
C4_00500W_A	-0.0123359228879411	0.93386953604576	0.181321278859628	0.109549905827866	False	False
C3_02250C_A	-0.0607007167198478	0.93386953604576	0.627465499504593	0.271869255036256	False	False
C7_02500C_B	-0.030557739519735	0.934023453957216	-0.174644886413011	0.584483781508641	False	False
CR_10480W_A	0.0243718631039494	0.934458565495677	-0.240219732071405	0.299245650668834	True	False
C6_01620W_A	-0.0138620138466079	0.934876514788911	0.0662950847794022	0.651416694037604	False	False
CR_05460W_A	0.0108159475823147	0.934941174944139	0.0781601617904298	0.473708116326495	True	False
C1_00820W_A	-0.0228182501718444	0.935239501343857	0.0278281303911279	0.923917737158499	False	False
C2_06700W_B	0.019534005695462	0.935239501343857	-0.128647621657358	0.517714112317923	False	False
C1_10790W_A	-0.0123902290266636	0.935239501343857	0.130393042829926	0.261193145976966	False	False
C6_02800W_B	0.0255800007675144	0.935239501343857	-0.246830984992511	0.332866388028884	False	False
CR_08050C_B	-0.0123466869539156	0.935239501343857	0.0489918340865115	0.712309960208678	True	False
C4_02160C_A	-0.017687466529574	0.935239501343857	0.0488839355437856	0.811887726719545	False	False
C2_01830W_A	-0.0206523345334853	0.935246538212286	-0.663381717557291	0.0014329879333267	False	True
C1_06290C_A	0.173090149844527	0.935247892013523	0.288502350396548	0.904307606298182	False	False
C2_00550W_A	-0.0185005070308684	0.935346818508063	0.0120807628050296	0.958534883095436	False	False
C1_01280C_B	0.0438314644875326	0.935361222756713	0.191619569570718	0.694267775120242	False	False
C3_03620C_A	-0.13978599407309	0.935455065559815	0.404036913460277	0.821146344210761	False	False
C2_07730W_B	0.0111482311838096	0.935596232272094	-0.0777187967918232	0.491261392156742	False	False
C2_09530W_A	0.0123743253121083	0.935596232272094	-0.0703912808618808	0.584229127521162	False	False
C6_02790C_A	-0.0130668987303623	0.935776709942269	-0.0395654357896545	0.791472285311053	False	False
C2_08280W_B	-0.0241980017012473	0.936095472086107	-0.328622666507042	0.154655609352572	False	False
C1_09340C_A	0.0164553939515149	0.936095472086107	-0.367359358525724	0.0169968452944323	False	True
C1_11330C_B	0.0159502210192332	0.936095472086107	0.119996635041463	0.455918944869245	False	False
C5_01090C_A	0.0141934697495382	0.936225175168315	0.037968704707334	0.817649485527347	False	False
CR_04070W_B	0.0133906526036686	0.936302832865866	0.035792732724442	0.81361725479938	True	False
C6_01020W_A	-0.0579140209604616	0.936302832865866	-0.164437148065619	0.820063995055206	False	False
C1_13180W_A	0.0324466866441475	0.936451690844103	0.217186359083615	0.536604847366996	False	False
C3_05680W_A	0.0190514900900812	0.936451690844103	-0.0397999350109529	0.863903281048284	False	False
C6_02190C_A	0.0119044693453136	0.936888842268485	0.0564842975400845	0.665106905778463	False	False
C1_03340C_B	-0.0131844530809272	0.936888842268485	-0.0153043419429295	0.927835288217391	False	False
C2_01940C_A	-0.104447051845273	0.936888842268485	-0.527465621318475	0.711905486859821	False	False
C4_06690C_A	0.0208180007224082	0.936888842268485	0.157663010268726	0.463312562495311	False	False
C1_00100C_A	0.0134540790247748	0.937149697321186	0.006964228716836	0.967986680213305	False	False
C3_04220C_A	0.0175062280962633	0.937255857646979	-0.112063340811513	0.549627507163378	False	False
C3_05870C_B	-0.0123650358957835	0.937255857646979	-0.107682710861184	0.388302325095649	False	False
CR_06190C_A	0.0473024108232939	0.937369581480952	-0.171205898630212	0.789550688666625	True	False
CR_04490C_A	-0.0185363100557596	0.937369581480952	0.0543203144125405	0.817427517106047	True	False
C6_02980C_A	0.0106768344287552	0.937461704857184	-0.0129762473313782	0.923325966895776	False	False
C1_06370C_A	-0.0717650428944686	0.937511802489015	-0.108591150104549	0.898489608271432	False	False
C3_00540C_A	-0.0195288939215532	0.937585787330852	0.0065156413393063	0.979825703748064	False	False
C6_00120W_A	0.0361383384780103	0.937585787330852	-0.143634551607045	0.737101414331829	False	False
C4_02550C_B	0.0140734593328364	0.937628233771606	-0.238652905565815	0.0766325746190959	False	False
C4_04800W_A	0.0110153538410099	0.937628233771606	-0.0141535810841533	0.919208629734799	False	False
C6_03070C_B	-0.0244778368811893	0.937628233771606	0.100856212757854	0.736572477404576	False	False
C3_01120W_B	0.0161075760183617	0.937628233771606	-0.339248126609146	0.0324743568498545	False	True
C1_00330C_A	-0.01800717277157	0.937628233771606	0.0564043719071742	0.798568752761963	False	False
C7_00240W_A	0.0216003685442727	0.938310266333177	0.0973318542799188	0.70352186118611	False	False
C4_05420C_A	0.012557174330963	0.938311921865349	-0.106283094561421	0.410778953750501	False	False
C2_08960C_B	0.0172722374384402	0.938311921865349	0.140297615502281	0.436228812883821	False	False
CR_06240C_B	-0.0307898478755714	0.938311921865349	-0.58030104660884	0.0416409867906059	True	True
C1_07400C_B	0.015167186956387	0.938311921865349	-0.111686477457622	0.492460727102336	False	False
CR_01160W_B	0.0481484329817571	0.938311921865349	0.107115243724922	0.869780013384461	True	False
CR_01990C_B	0.0290739444658223	0.938311921865349	-0.374613255243594	0.174227889041198	True	False
C4_00360C_A	0.0203267978479932	0.938311921865349	0.39039534885072	0.0497096699976995	False	True
C7_01200C_B	0.0324706114714898	0.938776411599997	-0.098093420581003	0.811357595767898	False	False
C2_03700W_A	-0.0196171289691726	0.938776411599997	-0.110825103278021	0.624756282494445	False	False
C1_01040W_B	-0.025819534287785	0.938776411599997	-0.0245001860300651	0.943699595515811	False	False
C1_00010W_A	0.0728463841876355	0.938822437556968	0.115571032278265	0.910282066831602	False	False
C1_13700W_A	-0.0137739369846198	0.93896387446946	0.0877711697680526	0.554016528198067	False	False
C2_03910C_A	-0.0143509037801739	0.93937268497895	-0.0488538544690928	0.777800734118605	False	False
C1_14440C_A	-0.0112283794201701	0.939540230409551	-0.017426503776213	0.904672331262886	False	False
C2_01290C_B	0.0829715293591297	0.939542965769552	-1.20008419011456	0.262458469509098	False	False
C7_02690C_B	-0.0160340798778225	0.939948964768766	-0.267933661973548	0.0932929022192569	False	False
C1_07780W_A	-0.0089950176309163	0.939948964768766	-0.12092405236319	0.177064573156897	False	False
C1_08760W_A	-0.0176397156146145	0.939948964768766	0.06422291944642	0.768355572358757	False	False
C7_00150W_A	-0.0114653451280648	0.939948964768766	0.008284694488959	0.955858163241087	False	False
C2_02830C_A	-0.0110186863911395	0.939948964768766	0.0436761804679654	0.737353178674192	False	False
C2_00930C_B	0.0129182041545902	0.939948964768766	-0.0851371749005037	0.553820876463717	False	False
CR_02700W_B	-0.0538713463365068	0.93998861396765	-0.455452731882015	0.473708116326495	True	False
C3_04110C_A	-0.0089742985102794	0.93998861396765	0.0524057204107967	0.601937604470739	False	False
C1_12800W_A	-0.0508797543651002	0.93998861396765	0.15935131635511	0.81212405866985	False	False
C3_02930W_A	-0.0350719837797434	0.93998861396765	-0.210659551408917	0.606298057678257	False	False
CR_08190W_A	-0.0192793072514142	0.940067831595057	-0.261838379435526	0.194492483435489	True	False
C2_09110C_A	-0.0337969706941771	0.940479217908708	-0.0201726581135337	0.966604041703414	False	False
C2_07830W_A	0.0130199599851011	0.940564174114111	0.264897555470761	0.0416409867906059	False	True
C4_00900C_B	0.0761464618862402	0.940716175083488	-0.238160566741405	0.81212405866985	False	False
C4_03250C_A	0.0174139151185671	0.940838602154783	-0.301688763839482	0.0928804824336443	False	False
C2_07190C_A	0.0126585188712079	0.940838602154783	-0.118413238998236	0.381688470891449	False	False
C2_07630C_B	-0.0189841791867388	0.940863360776169	0.0677482196351727	0.768554480221576	False	False
C2_02570W_A	-0.0187441895292742	0.94107629575932	-0.350117638227223	0.0673658029128212	False	False
CR_00790C_A	0.0248603404112822	0.941195132571825	0.155709148922223	0.600339704593707	True	False
C2_09150W_A	-0.0146262265346487	0.941466484097514	-0.306057277386036	0.0365536483938955	False	True
C7_02770W_A	0.0129290093931625	0.941466484097514	-0.0107500437328375	0.951415630375518	False	False
CR_07390C_A	0.0189231780323204	0.941519714417081	0.0152881793396094	0.954269811267806	True	False
C3_01630W_A	-0.0109528778139448	0.941567308208405	0.11169042026499	0.331349885772589	False	False
C5_04090C_A	-0.0108896411739911	0.941744916386779	0.0453130123663711	0.731410057816472	False	False
CR_08020C_B	0.0139142461265139	0.941916264678318	-0.0470253669049415	0.781335647777967	True	False
C3_06900W_A	0.0139466689191228	0.942016212651076	-0.11099510964916	0.475271911958673	False	False
C1_06630W_A	-0.0174369498197405	0.942069890078218	-0.101595082217625	0.620760657210103	False	False
C4_03510C_A	-0.0396585054286794	0.942104966975712	0.450747806912808	0.331166143856306	False	False
C1_06520C_A	-0.0106588886771511	0.942104966975712	0.117860759272149	0.293715117524719	False	False
C3_03470W_B	-0.0179067073213335	0.942104966975712	-0.13053960679372	0.528491448051913	False	False
C1_07400C_A	-0.0162885973068636	0.942344475773994	0.0611721724211661	0.768789893392236	False	False
CR_01260W_B	0.0118778548996311	0.942394727745123	-0.0237588193096349	0.88111321915348	True	False
C1_04080W_B	0.141953014657672	0.942618956251902	-1.03340118569752	0.544084153841298	False	False
C6_00580W_A	0.0415180316479828	0.942655916398162	-0.769740802178188	0.110255199078441	False	False
C6_00990W_B	-0.0209210520437659	0.942732007098368	-0.208147834488375	0.369547086794787	False	False
C5_02610C_A	0.0108874021983099	0.942917423954992	-0.131005037708984	0.263733702777265	False	False
C6_01410C_B	-0.0144329218767509	0.943146825320087	0.0538893931939459	0.772879993833064	False	False
C1_07680W_A	0.0202218454193691	0.943146825320087	-0.288684878631507	0.171310188765032	False	False
C3_04550C_B	0.0120564451536323	0.943146825320087	0.139614436887161	0.275982968175701	False	False
C5_03370C_A	-0.0319186552396158	0.943146825320087	0.0128042758922109	0.978993399476433	False	False
CR_10320W_A	0.0766523075689585	0.94332894665806	-0.461388711794049	0.694914877100564	True	False
C7_03800W_A	0.0182003862304164	0.94332894665806	-0.0972944883141794	0.664930744813251	False	False
CR_03670W_B	0.0573308562299353	0.94332894665806	0.752429753795486	0.170065958042604	True	False
C7_04050W_B	-0.0161975678082284	0.94332894665806	0.0096300401451038	0.967020723948958	False	False
C4_03550W_B	0.0133168006003067	0.943542811378099	0.121852622549147	0.413005199196856	False	False
C1_07020C_A	-0.0105553485216708	0.943661847978389	-0.172785534217446	0.118370334442046	False	False
C1_07090C_B	0.0111788542277732	0.943661847978389	-0.0550521280838757	0.688340567325519	False	False
C5_03580C_B	-0.0207188812732663	0.943698348380138	-0.0488253777743019	0.864022093328154	False	False
C6_04250W_B	-0.0133559300811084	0.943698348380138	0.0307490538942815	0.863903281048284	False	False
C2_10710W_A	0.018446660867309	0.943899309511665	-0.019516637575451	0.94220046960161	False	False
C6_02080W_B	0.0284879454900271	0.943927533004537	-0.458756609973394	0.155279647053008	False	False
C4_03920W_B	-0.0142290246128303	0.943983887935266	-0.0374740221766034	0.843413072285728	False	False
CR_01900C_B	0.0143729951623454	0.944029792386579	-0.0274044540724954	0.888132923989235	True	False
CR_06620W_B	0.01454542004789	0.944029792386579	-0.0410581722749486	0.824956423496349	True	False
C1_09530W_B	0.0136564894432165	0.944095012386362	-0.0444139069987368	0.806514038734999	False	False
C1_05890W_B	-0.0858738217608637	0.944300442929659	0.923307242659841	0.393577667452858	False	False
CR_06990W_A	-0.0619902968659044	0.944529426766563	-0.400434620401329	0.671311884524235	True	False
C1_00090W_A	-0.0126446201836385	0.944583168385907	-0.0973360510154282	0.523704059396339	False	False
C6_00590W_B	-0.0110722652608197	0.944583168385907	-0.296854776784434	0.0122973829214063	False	True
C1_08160W_B	-0.0124065301814423	0.944694836823967	-0.268971697161149	0.0427706875001757	False	True
C2_05090W_A	-0.0344487342344088	0.944694836823967	-0.239639676908021	0.583599396197275	False	False
CR_01800C_B	0.0226630585315888	0.944694836823967	0.195321866110171	0.439662196013393	True	False
C6_02750C_A	0.018392482661204	0.944694836823967	0.268133634620317	0.200077137209509	False	False
CR_06490C_A	0.0150292464175118	0.944694836823967	-0.147265245894903	0.387145463204481	True	False
C7_00390W_B	-0.0100740661703415	0.944694836823967	-0.0197852863961563	0.888458311524189	False	False
C7_02430C_A	0.0125149846219502	0.944694836823967	-0.295764554831698	0.0276957855594684	False	True
C2_07260C_B	-0.0135854987333475	0.944694836823967	0.214818224952646	0.144697556268183	False	False
C5_01010W_B	0.023647600439466	0.944722912102022	-0.166991441254526	0.587693173830197	False	False
C1_01850C_A	0.0207891587393145	0.944770578866349	-0.0258742782595301	0.931585624014229	False	False
C4_03840C_B	0.0219631810562488	0.944770578866349	-0.0866319236137073	0.763253234895492	False	False
C6_03190C_B	-0.0300008822444403	0.945096584689872	0.114093019897494	0.780844895342694	False	False
C3_00340W_B	-0.0220970706537002	0.945153310068917	0.0223419122625357	0.947563303229564	False	False
C2_09020W_B	0.009859155593283	0.945179954948719	0.0606849191357172	0.618852303303657	False	False
C1_14560C_B	0.0112305616598287	0.945179954948719	0.107933368969446	0.403321639365444	False	False
C4_06080W_B	-0.0363567983325803	0.945266984418505	-0.224998419137189	0.642667633002915	False	False
C5_02830W_B	-0.0165289477350002	0.945276129827009	0.0743429032118604	0.730145465897894	False	False
C4_01950W_A	-0.0122448804335753	0.94548068390637	0.122379294504922	0.394719035108109	False	False
C3_00250C_B	-0.0134467374858766	0.94548068390637	0.0040684491739621	0.984171981421025	False	False
C6_00780W_A	-0.010403822044759	0.945619031856395	-0.0947050747061337	0.433554736590866	False	False
CR_01670W_B	0.0120374183010485	0.945658146104121	-0.05043331620381	0.745137442869594	True	False
CR_08120C_B	-0.010292455275884	0.946039385446006	-0.0295085170393165	0.832708598189041	True	False
C3_05040C_A	-0.0162221703171929	0.946084134312406	-0.230355004701337	0.2048858039	False	False
C2_03060W_A	-0.0092081026881528	0.946088928285942	0.0833966482465716	0.440289572738588	False	False
CR_06580W_B	-0.0803315792569907	0.946088928285942	-1.14130354399052	0.248842146755689	True	False
